"","latitude","longitude","ratio","vegetationType"
"12536",64.70621254,56.07479,0.290874525,"forest"
"12537",63.90206688,109.060123,0.287943262,"forest"
"12538",49.49429518,109.0049458,0.227109515,"forest"
"12539",62.70768947,89.70243092,0.215277778,"forest"
"12540",67.37004379,31.16032419,0.455737705,"forest"
"12541",65.0918605,114.9181154,0.287943262,"forest"
"12542",51.52388545,135.8496431,0.287943262,"forest"
"12543",62.83212092,79.18956677,0.232,"forest"
"12544",63.78417452,44.9000791,0.290874525,"forest"
"12545",64.68445181,40.69209002,0.290874525,"forest"
"12546",61.863986,24.414298,0.149966865,"forest"
"12547",70.20775257,132.6625761,0.928176796,"forest"
"12548",65.95920719,85.29159532,0.455737705,"forest"
"12549",58.40910142,68.74669597,0.252109705,"forest"
"12550",59.39024373,89.49036907,0.228237792,"forest"
"12551",65.1255691,68.98520868,0.232,"forest"
"12552",65.36803619,76.19436962,0.232,"forest"
"12553",57.83682122,122.2742115,0.254807692,"forest"
"12554",68.34801035,32.78664824,0.455737705,"forest"
"12555",57.41061977,106.5303599,0.227109515,"forest"
"12556",54.3480772,93.14865951,0.149282297,"forest"
"12557",61.43934633,87.94476015,0.215277778,"forest"
"12558",66.53037317,36.88562692,0.455737705,"forest"
"12559",66.44784561,142.7226185,0.232,"forest"
"12560",60.14878535,30.09054776,0.291066282,"forest"
"12561",64.28627086,94.34044326,0.232,"forest"
"12562",57.29761338,43.83725627,0.252109705,"forest"
"12563",63.16364606,92.25463603,0.232,"forest"
"12564",59.33115204,68.57544184,0.228237792,"forest"
"12565",66.30318201,50.59156985,0.691860465,"forest"
"12566",62.14291441,79.60597951,0.227969349,"forest"
"12567",56.04622679,160.2846499,0.208044383,"forest"
"12568",65.75297112,56.17249884,0.290874525,"forest"
"12569",64.67861907,43.39203216,0.290874525,"forest"
"12570",49.04117174,140.1538306,0.252109705,"forest"
"12571",61.32982651,34.46790797,0.291066282,"forest"
"12572",60.00485293,147.5788826,0.232,"forest"
"12573",60.367,25.017,0.111023983,"forest"
"12574",60.367,25.017,0.090416147,"forest"
"12575",60.367,25.017,0.099200614,"forest"
"12576",60.367,25.017,0.09650413,"forest"
"12577",60.367,25.017,0.20014776,"forest"
"12578",60.367,25.017,0.226597325,"forest"
"12579",60.367,25.017,0.241926047,"forest"
"12580",60.367,25.017,0.275038043,"forest"
"12581",56.77400182,58.82024463,0.30625,"forest"
"12582",51.90672359,104.0809413,0.203428571,"forest"
"12583",63.95171173,88.4300956,0.455737705,"forest"
"12584",59.02303371,110.9718976,0.235745614,"forest"
"12585",65.5466266,77.81978924,0.290874525,"forest"
"12586",63.86316221,81.80165869,0.227969349,"forest"
"12587",62.06667,24.56667,0.392655367,"forest"
"12588",62.06667,24.56667,0.447524752,"forest"
"12589",62.06667,24.56667,0.407894737,"forest"
"12590",62.06667,24.56667,0.442307692,"forest"
"12591",62.06667,24.56667,0.438898451,"forest"
"12592",62.06667,24.56667,0.479166667,"forest"
"12593",64.79545931,62.31773902,0.232,"forest"
"12594",65.29725372,92.67554958,0.232,"forest"
"12595",63.03603164,70.45121214,0.290874525,"forest"
"12596",61.36520869,35.18492861,0.252109705,"forest"
"12597",68.8098508,31.67831478,0.455737705,"forest"
"12598",67.65672857,124.9990566,0.232,"forest"
"12599",68.71728796,144.3748079,0.232,"forest"
"12600",59.71095228,92.45231627,0.149282297,"forest"
"12601",51.16889841,108.7739625,0.235745614,"forest"
"12602",62.29529928,59.92079611,0.235745614,"forest"
"12603",63.88053097,99.19017904,0.254807692,"forest"
"12604",63.34001772,106.2813577,0.287943262,"forest"
"12605",61.35734296,84.00155514,0.215277778,"forest"
"12606",58.93403011,105.5959315,0.227109515,"forest"
"12607",51.38922911,137.3426035,0.398305085,"forest"
"12608",51.8760652,108.4055615,0.203428571,"forest"
"12609",67.99451579,161.0341968,0.232,"forest"
"12610",66.14837178,56.05391655,0.691860465,"forest"
"12611",60.26309149,58.3042978,0.254807692,"forest"
"12612",63.32023148,35.30827224,0.455737705,"forest"
"12613",55.50383254,59.53113747,0.235745614,"forest"
"12614",58.17,38.33,0.149935901,"forest"
"12615",62.17,14.83,0.065381391,"forest"
"12616",56.42,60.17,0.14223415,"forest"
"12617",56.42,60.17,0.10475162,"forest"
"12618",56.42,60.17,0.133235992,"forest"
"12619",56.42,60.17,0.123000941,"forest"
"12620",56.42,60.17,0.106790217,"forest"
"12621",56.67,48.17,0.250783699,"forest"
"12622",56.67,48.17,0.366158114,"forest"
"12623",56.67,48.17,0.336448598,"forest"
"12624",56.67,48.17,0.199594732,"forest"
"12625",56.67,48.17,0.209677419,"forest"
"12626",56.67,48.17,0.156069364,"forest"
"12627",56.67,48.17,0.156028369,"forest"
"12628",56.67,48.17,0.17466945,"forest"
"12629",56.67,48.17,0.156917885,"forest"
"12630",56.67,48.17,0.164954338,"forest"
"12631",54.92,-66.92,0.585365854,"forest"
"12632",60.92,14.42,0.246368715,"forest"
"12633",57.67,38.17,0.211209843,"forest"
"12634",59.67,90,0.154,"forest"
"12635",59.67,62.5,0.30776699,"forest"
"12636",49.49847898,138.4416896,0.254807692,"forest"
"12637",66.82985722,38.11082684,0.455737705,"forest"
"12638",57.14505929,107.8520249,0.228237792,"forest"
"12639",60.80699963,106.0637752,0.228237792,"forest"
"12640",66.78824161,112.3770102,0.232,"forest"
"12641",49.31619795,132.1049582,0.30625,"forest"
"12642",59.48195811,67.89669078,0.228237792,"forest"
"12643",53.56543237,136.6124574,0.287943262,"forest"
"12644",64.32785641,39.89889818,0.290874525,"forest"
"12645",60.94388058,61.17741764,0.215277778,"forest"
"12646",64.3310074,80.08871017,0.290874525,"forest"
"12647",59.41615791,81.39020413,0.215277778,"forest"
"12648",65.40880044,40.87883503,0.290874525,"forest"
"12649",58.78538286,111.593715,0.235745614,"forest"
"12650",54.22894954,93.84645398,0.227109515,"forest"
"12651",57.14149808,46.16308096,0.252109705,"forest"
"12652",60.49411865,64.93927026,0.291066282,"forest"
"12653",68.52095396,33.06165865,0.455737705,"forest"
"12654",61.58965618,111.3642519,0.287943262,"forest"
"12655",66.07599329,68.93697861,0.691860465,"forest"
"12656",64.91605643,62.19341125,0.455737705,"forest"
"12657",59.76396217,63.93138868,0.215277778,"forest"
"12658",50.72705193,109.2089338,0.227109515,"forest"
"12659",53.74584082,140.4915037,0.287943262,"forest"
"12660",47.26357035,142.8926631,0.208044383,"forest"
"12661",63.44847768,51.99250023,0.32166891,"forest"
"12662",59.97531136,99.73262623,0.32166891,"forest"
"12663",62.19254095,120.0471431,0.32166891,"forest"
"12664",60.55117359,45.60502466,0.32166891,"forest"
"12665",58.65977441,108.839036,0.32166891,"forest"
"12666",63.79886868,48.47478256,0.32166891,"forest"
"12667",60.79138823,72.45065901,0.32166891,"forest"
"12668",63.53251594,40.47417315,0.32166891,"forest"
"12669",60.3971929,72.1565044,0.32166891,"forest"
"12670",62.70822108,43.42540947,0.32166891,"forest"
"12671",60.93421374,109.8421929,0.32166891,"forest"
"12672",60.13160239,133.5001493,0.32166891,"forest"
"12673",63.71450079,44.2672961,0.32166891,"forest"
"12674",59.17544517,79.33768362,0.32166891,"forest"
"12675",61.77903867,51.78609057,0.32166891,"forest"
"12676",60.35358173,109.1568671,0.32166891,"forest"
"12677",61.33396663,110.2850656,0.32166891,"forest"
"12678",59.49674789,73.43864021,0.32166891,"forest"
"12679",59.90507232,133.0218152,0.32166891,"forest"
"12680",62.42699208,42.96199711,0.32166891,"forest"
"12681",63.75229685,125.3130948,0.32166891,"forest"
"12682",61.78598902,110.0311887,0.32166891,"forest"
"12683",62.97269248,122.0054675,0.32166891,"forest"
"12684",60.04966266,102.6606218,0.32166891,"forest"
"12685",59.08186581,76.95644839,0.32166891,"forest"
"12686",58.08777683,73.25462823,0.32166891,"forest"
"12687",62.96794721,46.61247228,0.32166891,"forest"
"12688",58.58509429,129.2008582,0.32166891,"forest"
"12689",62.27718571,132.9358107,0.32166891,"forest"
"12690",59.3620058,84.04838583,0.32166891,"forest"
"12691",60.41523653,108.3115808,0.32166891,"forest"
"12692",62.11472713,119.0541177,0.32166891,"forest"
"12693",59.06852139,82.4977858,0.32166891,"forest"
"12694",59.6671467,98.47835168,0.32166891,"forest"
"12695",63.38480251,121.1751169,0.32166891,"forest"
"12696",64.4379471,121.1832218,0.32166891,"forest"
"12697",60.98799344,100.8056011,0.32166891,"forest"
"12698",60.38021763,113.4116647,0.32166891,"forest"
"12699",57.2911343,82.343378,0.32166891,"forest"
"12700",65.39350155,122.7534804,0.32166891,"forest"
"12701",61.86563651,49.91734486,0.32166891,"forest"
"12702",59.87274019,108.8909372,0.32166891,"forest"
"12703",61.40172097,52.42436185,0.32166891,"forest"
"12704",59.54268748,105.5523788,0.32166891,"forest"
"12705",62.1131854,51.33483163,0.32166891,"forest"
"12706",62.88326121,39.32888796,0.32166891,"forest"
"12707",61.63906129,53.24565677,0.32166891,"forest"
"12708",60.73707453,69.10320134,0.32166891,"forest"
"12709",59.7042508,113.5172317,0.32166891,"forest"
"12710",60.92689931,42.91573668,0.32166891,"forest"
"12711",59.49145009,83.16225315,0.32166891,"forest"
"12712",63.53898747,47.71119326,0.32166891,"forest"
"12713",60.31559359,56.80829161,0.32166891,"forest"
"12714",59.4410285,130.6916169,0.32166891,"forest"
"12715",61.36381838,63.70374306,0.32166891,"forest"
"12716",61.82576106,108.2927353,0.32166891,"forest"
"12717",63.30020441,124.738317,0.32166891,"forest"
"12718",61.74539178,53.79998088,0.32166891,"forest"
"12719",62.91653517,48.77760525,0.32166891,"forest"
"12720",62.03651753,53.18935126,0.32166891,"forest"
"12721",63.97722184,46.32486016,0.32166891,"forest"
"12722",60.09828076,69.41729588,0.32166891,"forest"
"12723",60.60752509,78.49114128,0.32166891,"forest"
"12724",61.50513165,44.22711024,0.32166891,"forest"
"12725",58.67977786,72.65360449,0.32166891,"forest"
"12726",59.89491539,84.06567813,0.32166891,"forest"
"12727",61.3901008,47.004152,0.32166891,"forest"
"12728",57.27004276,79.03098091,0.32166891,"forest"
"12729",61.29586223,131.3231917,0.32166891,"forest"
"12730",61.19214059,38.94391681,0.32166891,"forest"
"12731",60.00998211,133.253744,0.32166891,"forest"
"12732",57.6738825,83.10782595,0.32166891,"forest"
"12733",60.24809738,82.52531079,0.32166891,"forest"
"12734",60.61021048,38.86747728,0.32166891,"forest"
"12735",62.96913389,36.95376154,0.32166891,"forest"
"12736",63.22637655,49.39189267,0.32166891,"forest"
"12737",60.23234003,106.2131086,0.32166891,"forest"
"12738",61.70274985,126.3201338,0.32166891,"forest"
"12739",62.0677709,50.88070107,0.32166891,"forest"
"12740",61.74495775,75.63474082,0.32166891,"forest"
"12741",59.95194428,48.85249667,0.32166891,"forest"
"12742",61.45675595,115.293842,0.32166891,"forest"
"12743",60.88778197,70.89073024,0.32166891,"forest"
"12744",62.24214492,100.3896771,0.32166891,"forest"
"12745",60.95187944,108.1814143,0.32166891,"forest"
"12746",61.66566254,107.5553894,0.32166891,"forest"
"12747",62.8334967,127.945416,0.32166891,"forest"
"12748",59.22801462,107.1520337,0.32166891,"forest"
"12749",61.68597021,134.0490152,0.32166891,"forest"
"12750",62.96995917,123.7914335,0.32166891,"forest"
"12751",60.52990907,117.1995719,0.32166891,"forest"
"12752",60.83208689,104.6241267,0.32166891,"forest"
"12753",60.29722399,42.22762205,0.32166891,"forest"
"12754",60.28588502,114.4956691,0.32166891,"forest"
"12755",57.79540335,84.83458964,0.32166891,"forest"
"12756",59.91887219,67.37039448,0.32166891,"forest"
"12757",62.06258368,49.74022361,0.32166891,"forest"
"12758",56.78338575,80.95775449,0.32166891,"forest"
"12759",62.61528886,127.1860273,0.32166891,"forest"
"12760",58.8791001,78.70138241,0.32166891,"forest"
"12761",61.77285459,36.33425633,0.32166891,"forest"
"12762",61.24013062,53.18731773,0.32166891,"forest"
"12763",64.21946468,121.9664555,0.32166891,"forest"
"12764",59.30318722,107.7372959,0.32166891,"forest"
"12765",61.86999398,120.8103618,0.32166891,"forest"
"12766",59.96677414,111.095757,0.32166891,"forest"
"12767",62.19683473,33.80435681,0.32166891,"forest"
"12768",62.18186695,52.50380756,0.32166891,"forest"
"12769",62.37363234,33.96911786,0.32166891,"forest"
"12770",61.22262797,49.76806393,0.32166891,"forest"
"12771",61.49925043,101.9004893,0.32166891,"forest"
"12772",58.83585461,131.0828367,0.32166891,"forest"
"12773",62.41452159,119.4469974,0.32166891,"forest"
"12774",61.49296316,109.4056772,0.32166891,"forest"
"12775",62.51719471,38.11392313,0.32166891,"forest"
"12776",57.39310056,79.94461526,0.32166891,"forest"
"12777",61.27469804,44.78367686,0.32166891,"forest"
"12778",59.64431825,89.34436568,0.32166891,"forest"
"12779",60.26708214,37.07061177,0.32166891,"forest"
"12780",61.15666713,130.6975048,0.32166891,"forest"
"12781",59.05817478,109.503633,0.32166891,"forest"
"12782",58.16781475,107.0838457,0.32166891,"forest"
"12783",60.58647985,43.7363965,0.32166891,"forest"
"12784",65.459125,41.51186221,0.32166891,"forest"
"12785",60.35647525,65.15060626,0.32166891,"forest"
"12786",59.83543649,127.7530522,0.32166891,"forest"
"12787",65.09524261,43.23373111,0.32166891,"forest"
"12788",62.55721321,44.07292099,0.32166891,"forest"
"12789",60.85722028,34.55334479,0.32166891,"forest"
"12790",62.8649872,65.69147725,0.32166891,"forest"
"12791",59.87663156,54.91825849,0.32166891,"forest"
"12792",61.20042495,48.407326,0.32166891,"forest"
"12793",59.45977343,132.4571688,0.32166891,"forest"
"12794",57.95180183,78.71138701,0.32166891,"forest"
"12795",60.1735893,74.75161938,0.32166891,"forest"
"12796",63.40968905,123.0590089,0.32166891,"forest"
"12797",63.43870337,38.64446497,0.32166891,"forest"
"12798",58.91478848,86.77198016,0.32166891,"forest"
"12799",62.98370226,66.85715301,0.32166891,"forest"
"12800",62.54991845,111.5826777,0.32166891,"forest"
"12801",58.86134705,131.6799592,0.32166891,"forest"
"12802",59.28263802,86.92502538,0.32166891,"forest"
"12803",63.04989188,40.63347096,0.32166891,"forest"
"12804",58.57539392,108.2581214,0.32166891,"forest"
"12805",60.30365365,120.3719366,0.32166891,"forest"
"12806",62.18744639,40.38724462,0.32166891,"forest"
"12807",60.57987311,101.6519907,0.32166891,"forest"
"12808",62.9991864,50.03265776,0.32166891,"forest"
"12809",62.29813067,118.3361227,0.32166891,"forest"
"12810",62.95318629,47.74183339,0.32166891,"forest"
"12811",62.00361399,119.5389237,0.32166891,"forest"
"12812",63.62389572,52.02326704,0.32166891,"forest"
"12813",60.67291997,48.96437587,0.32166891,"forest"
"12814",61.62528369,31.96659905,0.32166891,"forest"
"12815",61.08177907,36.66355557,0.32166891,"forest"
"12816",61.73403811,38.71193398,0.32166891,"forest"
"12817",57.93429816,106.2957646,0.32166891,"forest"
"12818",61.68807928,41.28535484,0.32166891,"forest"
"12819",62.50524853,130.2954828,0.32166891,"forest"
"12820",62.03152002,37.89246781,0.32166891,"forest"
"12821",63.20279809,44.51044954,0.32166891,"forest"
"12822",58.90373944,79.71226123,0.32166891,"forest"
"12823",61.01557854,53.62137361,0.32166891,"forest"
"12824",60.38338929,74.00878405,0.32166891,"forest"
"12825",61.18526172,39.90246409,0.32166891,"forest"
"12826",60.87658154,75.11953916,0.32166891,"forest"
"12827",60.03886468,54.17273886,0.32166891,"forest"
"12828",63.93508155,49.20534585,0.32166891,"forest"
"12829",62.58315819,37.28342844,0.32166891,"forest"
"12830",60.20987004,76.13516992,0.32166891,"forest"
"12831",61.5646304,120.856925,0.32166891,"forest"
"12832",61.07776722,74.78465925,0.32166891,"forest"
"12833",61.23781812,121.6567289,0.32166891,"forest"
"12834",61.80644767,82.82780258,0.32166891,"forest"
"12835",62.65801361,39.48204405,0.32166891,"forest"
"12836",60.55598146,73.71381701,0.32166891,"forest"
"12837",57.65655349,78.96880796,0.32166891,"forest"
"12838",61.31240952,50.84169671,0.32166891,"forest"
"12839",60.38012935,69.21074644,0.32166891,"forest"
"12840",59.77561031,133.6684181,0.32166891,"forest"
"12841",60.62834449,87.99427805,0.32166891,"forest"
"12842",67.39113964,134.6324775,0.220512821,"forest"
"12843",60.02717055,137.353004,0.220512821,"forest"
"12844",57.17859564,133.0713795,0.220512821,"forest"
"12845",54.11892017,114.3888397,0.220512821,"forest"
"12846",70.30773402,122.2543234,0.220512821,"forest"
"12847",64.88784358,92.93054384,0.220512821,"forest"
"12848",66.71177586,159.1192089,0.220512821,"forest"
"12849",68.58426231,163.1542439,0.220512821,"forest"
"12850",67.22476365,112.6327102,0.220512821,"forest"
"12851",57.22402188,132.1463687,0.220512821,"forest"
"12852",68.77336892,113.2972985,0.220512821,"forest"
"12853",69.31193511,99.82083495,0.220512821,"forest"
"12854",58.48630076,114.354081,0.220512821,"forest"
"12855",58.239484,119.6008913,0.220512821,"forest"
"12856",65.17846901,93.46210633,0.220512821,"forest"
"12857",54.43813076,119.1334133,0.220512821,"forest"
"12858",67.30675597,132.8425018,0.220512821,"forest"
"12859",70.7828681,121.0540838,0.220512821,"forest"
"12860",58.14424439,116.4880606,0.220512821,"forest"
"12861",61.05283775,136.9474923,0.220512821,"forest"
"12862",66.07405647,154.067356,0.220512821,"forest"
"12863",57.33539789,122.1744115,0.220512821,"forest"
"12864",57.17733895,113.2326371,0.220512821,"forest"
"12865",66.16253712,107.9557737,0.220512821,"forest"
"12866",57.31447971,129.9178891,0.220512821,"forest"
"12867",57.15520394,134.1660208,0.220512821,"forest"
"12868",57.68453827,116.8260335,0.220512821,"forest"
"12869",64.92894182,95.84441385,0.220512821,"forest"
"12870",66.93153286,107.5318111,0.220512821,"forest"
"12871",57.50915461,116.2896204,0.220512821,"forest"
"12872",69.44348331,145.8507701,0.220512821,"forest"
"12873",67.233339,131.056825,0.220512821,"forest"
"12874",63.48494517,142.4450668,0.220512821,"forest"
"12875",64.50163511,96.4154235,0.220512821,"forest"
"12876",58.48404595,137.7518856,0.220512821,"forest"
"12877",56.61858019,127.8481783,0.220512821,"forest"
"12878",67.71331198,106.4031763,0.220512821,"forest"
"12879",61.22386929,137.7854122,0.220512821,"forest"
"12880",67.96177136,135.1373756,0.220512821,"forest"
"12881",67.95217907,133.0602229,0.220512821,"forest"
"12882",66.03946111,90.50389692,0.220512821,"forest"
"12883",66.81708798,142.2850291,0.220512821,"forest"
"12884",57.12975336,110.8704134,0.220512821,"forest"
"12885",58.53129111,136.9406491,0.220512821,"forest"
"12886",56.94434517,135.6679113,0.220512821,"forest"
"12887",68.77706952,117.2093034,0.220512821,"forest"
"12888",64.70222718,152.5239013,0.220512821,"forest"
"12889",58.45817689,140.7090766,0.220512821,"forest"
"12890",66.63319173,164.7426696,0.220512821,"forest"
"12891",67.50120795,116.1212856,0.220512821,"forest"
"12892",57.59048475,114.7548909,0.220512821,"forest"
"12893",67.91494279,103.5509876,0.220512821,"forest"
"12894",57.90116325,120.8323616,0.220512821,"forest"
"12895",64.04938295,140.8285432,0.220512821,"forest"
"12896",58.10789402,130.7731053,0.220512821,"forest"
"12897",67.83044565,110.6429784,0.220512821,"forest"
"12898",57.55771667,119.7034221,0.220512821,"forest"
"12899",67.59895676,108.3948737,0.220512821,"forest"
"12900",58.00749288,125.8733279,0.220512821,"forest"
"12901",69.41679192,132.5625713,0.220512821,"forest"
"12902",59.28890508,134.7360719,0.220512821,"forest"
"12903",67.75176011,112.8279699,0.220512821,"forest"
"12904",58.69161064,116.8714772,0.220512821,"forest"
"12905",57.19940422,135.3443958,0.220512821,"forest"
"12906",55.41170131,114.746996,0.220512821,"forest"
"12907",67.71845865,107.7529585,0.220512821,"forest"
"12908",69.01829286,135.6743289,0.220512821,"forest"
"12909",69.29263277,117.063265,0.220512821,"forest"
"12910",67.27469039,111.4076196,0.220512821,"forest"
"12911",54.52668031,117.8467629,0.220512821,"forest"
"12912",67.10225467,98.58866669,0.220512821,"forest"
"12913",56.26005323,123.1802417,0.220512821,"forest"
"12914",65.88477276,153.0947451,0.220512821,"forest"
"12915",69.65459134,112.3906135,0.220512821,"forest"
"12916",58.07304843,137.8120767,0.220512821,"forest"
"12917",54.20189749,116.9723449,0.220512821,"forest"
"12918",67.95978153,114.9289776,0.220512821,"forest"
"12919",68.60115319,110.5022691,0.220512821,"forest"
"12920",69.58541141,119.2960637,0.220512821,"forest"
"12921",62.36528704,138.0019086,0.220512821,"forest"
"12922",56.59964183,136.3969251,0.220512821,"forest"
"12923",70.19177483,120.2926281,0.220512821,"forest"
"12924",59.56889812,116.3752791,0.220512821,"forest"
"12925",55.62488587,115.1781688,0.220512821,"forest"
"12926",65.1391917,91.53758286,0.220512821,"forest"
"12927",65.6099598,92.17741522,0.220512821,"forest"
"12928",68.64434789,111.2928259,0.220512821,"forest"
"12929",64.5613137,153.5653464,0.220512821,"forest"
"12930",58.42351074,130.6412184,0.214285714,"forest"
"12931",50.86623487,136.3015016,0.214285714,"forest"
"12932",54.27493745,142.5169855,0.214285714,"forest"
"12933",61.66869323,97.70108133,0.214285714,"forest"
"12934",52.59354421,142.189632,0.214285714,"forest"
"12935",54.90025411,137.8092021,0.214285714,"forest"
"12936",50.35642346,143.4858178,0.214285714,"forest"
"12937",50.3264609,132.8377267,0.214285714,"forest"
"12938",62.09847775,96.38116557,0.214285714,"forest"
"12939",52.59189971,137.7348245,0.214285714,"forest"
"12940",63.76568789,92.16461677,0.214285714,"forest"
"12941",54.55780033,136.6590158,0.214285714,"forest"
"12942",51.02590481,135.0697907,0.214285714,"forest"
"12943",63.42391136,92.97932778,0.214285714,"forest"
"12944",50.82939492,140.3878576,0.214285714,"forest"
"12945",55.09615806,159.3075248,0.214285714,"forest"
"12946",46.68829047,137.3208389,0.214285714,"forest"
"12947",64.30975759,89.98097909,0.214285714,"forest"
"12948",53.30646346,132.2688171,0.214285714,"forest"
"12949",51.20381795,137.9471568,0.214285714,"forest"
"12950",57.57713629,139.3833662,0.214285714,"forest"
"12951",63.55648376,92.5409687,0.214285714,"forest"
"12952",65.09039373,89.87197054,0.214285714,"forest"
"12953",53.92659736,135.0999361,0.214285714,"forest"
"12954",58.18597207,139.4655251,0.214285714,"forest"
"12955",63.63408846,94.18601648,0.214285714,"forest"
"12956",50.21003841,133.3549429,0.214285714,"forest"
"12957",50.65843697,133.3678632,0.214285714,"forest"
"12958",49.6096463,140.2769873,0.214285714,"forest"
"12959",52.09045355,142.7667871,0.214285714,"forest"
"12960",53.86236161,137.4041036,0.214285714,"forest"
"12961",50.74861845,138.8991893,0.214285714,"forest"
"12962",63.03150333,96.04842885,0.214285714,"forest"
"12963",53.40134078,137.5132272,0.214285714,"forest"
"12964",61.24993857,92.39959581,0.214285714,"forest"
"12965",48.49141338,139.6451406,0.214285714,"forest"
"12966",55.91244153,136.7865463,0.214285714,"forest"
"12967",52.26997353,137.8792896,0.214285714,"forest"
"12968",46.56390231,143.4602816,0.214285714,"forest"
"12969",52.55782961,139.9639987,0.214285714,"forest"
"12970",53.89029964,131.0696092,0.214285714,"forest"
"12971",57.13661407,138.5234626,0.214285714,"forest"
"12972",54.1351487,134.439422,0.214285714,"forest"
"12973",52.85835596,137.153965,0.214285714,"forest"
"12974",54.31735543,137.5624852,0.214285714,"forest"
"12975",52.01942967,138.2398556,0.214285714,"forest"
"12976",47.89762633,142.4685336,0.214285714,"forest"
"12977",53.97345373,136.511593,0.214285714,"forest"
"12978",54.07068978,139.5760365,0.214285714,"forest"
"12979",55.18140597,135.4594351,0.214285714,"forest"
"12980",55.61441225,135.2260751,0.214285714,"forest"
"12981",54.22796492,142.8277353,0.214285714,"forest"
"12982",53.21512188,137.9510712,0.214285714,"forest"
"12983",61.82228915,95.26890076,0.214285714,"forest"
"12984",49.61623126,139.7107915,0.214285714,"forest"
"12985",55.27662281,160.1143688,0.214285714,"forest"
"12986",54.48110319,135.6023126,0.214285714,"forest"
"12987",49.47097417,132.4338288,0.214285714,"forest"
"12988",53.67337186,135.3503224,0.214285714,"forest"
"12989",53.42579253,140.6611002,0.214285714,"forest"
"12990",52.17200901,140.9010475,0.214285714,"forest"
"12991",49.65061593,138.5263548,0.214285714,"forest"
"12992",50.27453335,133.9377234,0.214285714,"forest"
"12993",63.7966823,94.84696171,0.214285714,"forest"
"12994",53.72370489,131.8465728,0.214285714,"forest"
"12995",47.05860023,136.6162478,0.214285714,"forest"
"12996",61.36954723,94.62888955,0.214285714,"forest"
"12997",48.37014511,137.8722665,0.214285714,"forest"
"12998",51.52647045,139.9328685,0.214285714,"forest"
"12999",60.38683601,97.69041863,0.214285714,"forest"
"13000",52.90615493,140.7976892,0.214285714,"forest"
"13001",63.15723803,59.00829962,0.214285714,"forest"
"13002",49.80136671,132.8823841,0.214285714,"forest"
"13003",50.0551376,142.5966423,0.214285714,"forest"
"13004",50.06407156,139.5501904,0.214285714,"forest"
"13005",50.44646214,132.4878093,0.214285714,"forest"
"13006",51.01522474,138.0592725,0.214285714,"forest"
"13007",53.87958384,135.8392933,0.214285714,"forest"
"13008",49.02060643,139.6081857,0.214285714,"forest"
"13009",51.92224403,108.969635,0.25245098,"forest"
"13010",55.32395946,159.1822592,0.25245098,"forest"
"13011",54.37802122,136.1604849,0.25245098,"forest"
"13012",47.79992684,138.1994575,0.25245098,"forest"
"13013",52.59853562,138.853309,0.25245098,"forest"
"13014",50.52408553,143.5752567,0.25245098,"forest"
"13015",54.46825998,98.83965611,0.25245098,"forest"
"13016",52.36413147,142.3168407,0.25245098,"forest"
"13017",60.53652265,127.6334024,0.25245098,"forest"
"13018",64.33082195,107.6899227,0.25245098,"forest"
"13019",54.17225446,106.2003895,0.25245098,"forest"
"13020",51.43043513,137.9874193,0.25245098,"forest"
"13021",59.15479592,95.3348353,0.25245098,"forest"
"13022",52.22797002,142.8077367,0.25245098,"forest"
"13023",62.59545302,100.5489887,0.25245098,"forest"
"13024",60.32382335,124.0785059,0.25245098,"forest"
"13025",56.03585212,103.9802854,0.25245098,"forest"
"13026",58.95360071,140.7951991,0.25245098,"forest"
"13027",58.10222148,139.022729,0.25245098,"forest"
"13028",62.63868108,103.7554249,0.25245098,"forest"
"13029",51.64119601,108.5663565,0.25245098,"forest"
"13030",70.04858584,127.0789244,0.25245098,"forest"
"13031",60.63212438,122.8049051,0.25245098,"forest"
"13032",54.25928241,137.3136739,0.25245098,"forest"
"13033",51.58387664,136.1468751,0.25245098,"forest"
"13034",62.26734621,103.9383262,0.25245098,"forest"
"13035",67.36885701,132.5946449,0.25245098,"forest"
"13036",51.46937745,142.7061643,0.25245098,"forest"
"13037",64.7424687,106.6208861,0.25245098,"forest"
"13038",62.5362973,102.8324799,0.25245098,"forest"
"13039",66.04378505,125.9445547,0.25245098,"forest"
"13040",64.27482072,108.9522812,0.25245098,"forest"
"13041",52.23922149,138.8620071,0.25245098,"forest"
"13042",53.29976368,138.1914607,0.25245098,"forest"
"13043",63.35641725,143.3540717,0.25245098,"forest"
"13044",65.56131499,138.5563378,0.25245098,"forest"
"13045",49.87193072,108.2121567,0.25245098,"forest"
"13046",66.44230266,136.5786687,0.25245098,"forest"
"13047",66.01608376,152.7098811,0.25245098,"forest"
"13048",66.0439942,112.421971,0.25245098,"forest"
"13049",55.09033597,136.9871327,0.25245098,"forest"
"13050",52.47369905,140.5945791,0.25245098,"forest"
"13051",56.70346208,161.0978353,0.25245098,"forest"
"13052",65.49026985,107.8888547,0.25245098,"forest"
"13053",60.34889798,95.42156274,0.25245098,"forest"
"13054",69.21547785,144.7893982,0.25245098,"forest"
"13055",55.38771495,113.5137196,0.25245098,"forest"
"13056",51.03991809,107.6499421,0.25245098,"forest"
"13057",56.55505323,105.8109881,0.25245098,"forest"
"13058",53.80506312,108.7786553,0.25245098,"forest"
"13059",49.77966738,139.3949007,0.25245098,"forest"
"13060",55.06333074,137.5207075,0.25245098,"forest"
